user_name;user_id;accommodation_id;accommodation_name;accommodation_address;accommodation_city;accommodation_postal_code;accommodation_country;accommodation_type;distribution;max_guests;last_update
"Blázquez y Morales";236;8140;"Casa rural Unai ";"Passeig Segovia, 1, Ático 8º";"El Balderas de San Pedro";25764;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3},{""beds"":1},{""beds"":1}]}";6;"2021-09-29 03:30:25"
Tamayo-Gámez;675;8141;"Hostal Sofía playa";"Travessera Manuel, 62, 08º E";"O Carballo";69613;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1},{""beds"":2}]}";3;"2020-05-27 11:07:04"
"Contreras, Montez y Munguía SA";191;8142;"Apartamentos Aurora park";"Carrer Domenech, 914, 33º C";"Fuentes del Pozo";65542;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3},{""beds"":1}]}";6;"2020-01-04 18:25:22"
"Asociación Reyna y Asoc.";560;8143;"Villa Marco park";"Camino Pablo, 177, 33º A";"Maya Alta";14352;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":2},{""beds"":3}]}";8;"2021-03-28 09:40:08"
"Marroquín de Girón";955;8144;"Apartamentos Ian ";"Passeig De la Torre, 88, 6º D";"El Beltrán";42575;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":2},{""beds"":1}]}";6;"2020-03-12 02:45:03"
"Domenech-Leiva y Asoc.";137;8145;"Hostal Luis park";"Carrer Alonso, 68, 5º C";"L' Ferrer";02588;ES;VILLA;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3},{""beds"":3},{""beds"":1},{""beds"":1},{""beds"":2}]}";14;"2020-05-25 04:50:52"
"Grupo Hurtado e Hijos";195;8146;"Hotel Miriam ";"Travesía Rayan, 1, 4º A";"Mejía de Arriba";96292;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1}]}";1;"2021-05-18 00:17:24"
Fonseca-Valadez;362;8147;"Casa rural Eric playa";"Plaça Almanza, 262, 70º E";"As Villaseñor del Puerto";97670;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3},{""beds"":3}]}";9;"2020-04-07 23:25:01"
"Tamez de Barrios SRL";685;8148;"Hotel Esther playa";"Plaça Mara, 854, Bajo 3º";"Menchaca de la Sierra";18088;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":2}]}";6;"2021-02-23 08:57:46"
"Mercado, Perea y Raya SA";689;8149;"Villa Alex ";"Avenida Cavazos, 3, 86º B";"A Soriano";58930;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1},{""beds"":3}]}";5;"2021-05-08 11:26:46"
"Corral, Madera y Amador e Hijos";62;8150;"Casa rural Isaac playa";"Rúa Enrique, 8, 8º E";"O Acevedo de Lemos";10863;ES;VILLA;"{""living_rooms"":3,""bed_rooms"":[{""beds"":2},{""beds"":2},{""beds"":3},{""beds"":2},{""beds"":3},{""beds"":1}]}";16;"2019-12-23 19:15:55"
"Zamora de Piñeiro e Hijo";477;8151;"Hostal Lorena playa";"Travesía Yaiza, 752, Bajo 6º";"La Cabello";13437;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3},{""beds"":1},{""beds"":2}]}";7;"2020-06-05 14:00:17"
Tapia-Sánchez;724;8152;"Hostal Arnau resort";"Carrer Saavedra, 7, 4º F";"Saldaña del Pozo";07209;ES;VILLA;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3},{""beds"":1},{""beds"":1},{""beds"":3},{""beds"":1},{""beds"":3}]}";12;"2021-09-16 16:40:31"
"Corporación Miguel";249;8153;"Casa rural Luis park";"Praza José, 61, 9º C";"Villagómez Medio";64603;ES;VILLA;"{""living_rooms"":2,""bed_rooms"":[{""beds"":2},{""beds"":2},{""beds"":3},{""beds"":1},{""beds"":1}]}";12;"2021-05-29 11:09:35"
"Quiñónez de Romero";808;8154;"Casa rural Erik playa";"Travessera José Manuel, 786, 6º";"Los Montes Baja";67439;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":2}]}";4;"2020-02-09 07:31:43"
"Gestora Alejandro S. de H.";500;8155;"Casa rural Amparo park";"Rúa María Ángeles, 5, 80º A";"As Piña";07537;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":2}]}";4;"2020-06-23 10:32:49"
"Saldaña y Martí SA";165;8156;"Villa Elsa playa";"Plaza José Manuel, 664, Bajos";"Villa Zamora de San Pedro";43956;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":1}]}";3;"2021-10-11 17:29:06"
"Vega y Acuña y Asoc.";607;8157;"Apartamentos Celia resort";"Camiño Jaime, 50, 1º E";"Villa Armenta de la Sierra";52286;ES;VILLA;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3},{""beds"":2},{""beds"":2},{""beds"":2},{""beds"":3}]}";18;"2021-09-19 12:02:50"
"Terrazas y Díaz";920;8158;"Villa Martina resort";"Travesía Moreno, 62, 21º B";"Valero del Bages";09776;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2}]}";2;"2021-06-08 06:12:52"
"Villalobos-Lozano SA";535;8159;"Hotel Diana park";"Avenida Raúl, 3, 10º 1º";"Ontiveros de Arriba";56044;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2}]}";2;"2021-04-14 01:54:02"
Concepción-Costa;635;8160;"Apartamentos Alex playa";"Ronda Alma, 33, 45º C";"Villa Téllez";19726;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3}]}";3;"2020-10-03 17:20:40"
"Vanegas de Burgos";845;8161;"Hostal Sonia resort";"Ronda Armendáriz, 350, 2º B";"San Quezada de las Torres";54369;ES;VILLA;"{""living_rooms"":3,""bed_rooms"":[{""beds"":2},{""beds"":1},{""beds"":3},{""beds"":2}]}";12;"2021-10-19 03:07:14"
"Air Collazo-Izquierdo";864;8162;"Apartamento Irene resort";"Travesía Villegas, 5, 0º D";"La Lorente de San Pedro";16493;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1},{""beds"":3},{""beds"":1}]}";8;"2020-08-05 22:49:47"
"Grupo Espinal";9;8163;"Hostal Mara resort";"Camino Quiñónez, 534, 3º F";"Reséndez de San Pedro";64381;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3},{""beds"":2}]}";7;"2020-04-06 18:51:52"
"Gestora Sevilla-Carrasquillo";911;8164;"Casa rural Lola ";"Passeig Duarte, 2, 2º E";"Barreto del Penedès";04960;ES;VILLA;"{""living_rooms"":3,""bed_rooms"":[{""beds"":2},{""beds"":1},{""beds"":3},{""beds"":3},{""beds"":3}]}";15;"2021-02-24 18:10:48"
Orta-Tapia;11;8165;"Hotel Alex park";"Rúa Candelaria, 17, 48º E";"Delafuente de la Sierra";66008;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1}]}";2;"2021-02-04 02:56:48"
"Centro Roca SA";170;8166;"Apartamentos Sonia ";"Calle Batista, 596, 6º D";"El Ontiveros Alta";63180;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3},{""beds"":3}]}";7;"2020-01-19 21:25:19"
"Jiménez-Cornejo y Asoc.";336;8167;"Villa Eduardo playa";"Calle Lorena, 84, 67º F";"Ybarra de San Pedro";07648;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1},{""beds"":1},{""beds"":1}]}";4;"2020-04-13 10:52:21"
"Centro Calvo-Miranda";262;8168;"Apartamento Silvia park";"Avinguda Jimena, 202, 8º B";"Villa Canales";69710;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":1},{""beds"":2}]}";7;"2021-10-10 13:02:00"
"Alfonso y Cerda SA";123;8169;"Villa Enrique resort";"Avinguda Luis, 96, 03º 5º";"Vall Barrientos";24580;ES;VILLA;"{""living_rooms"":2,""bed_rooms"":[{""beds"":1},{""beds"":1},{""beds"":1},{""beds"":2}]}";5;"2020-11-16 23:04:02"
"Padilla y Laboy";809;8170;"Apartamentos Abril park";"Ronda Guillem, 6, Bajos";"A Lugo Alta";16875;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":2}]}";4;"2019-12-23 18:05:00"
"Grupo Saldivar-Del Río";895;8171;"Villa José playa";"Camino Ángel, 53, Bajos";"Vall Delarosa";23908;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1},{""beds"":1}]}";2;"2020-07-08 18:05:53"
"Corporación Vélez-Perales";752;8172;"Hostal Rafael ";"Carrer Marín, 73, 75º F";"Os Trujillo de las Torres";58898;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2}]}";2;"2020-02-12 21:02:54"
"Sepúlveda de Fuentes e Hijo";349;8173;"Apartamentos Nora resort";"Camiño Bruno, 410, 0º A";"L' Téllez Baja";09936;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3},{""beds"":1}]}";4;"2020-06-09 02:58:12"
Olivas-Alvarado;318;8174;"Apartamentos Alexia playa";"Camino Del Río, 8, Ático 0º";"Os Córdoba del Mirador";05927;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1},{""beds"":1},{""beds"":3}]}";7;"2020-06-16 14:55:30"
"Millán, Domingo y Carrasco y Flia.";364;8175;"Hostal Silvia playa";"Passeig Rosa, 686, Ático 5º";"L' Menchaca";08412;ES;VILLA;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1},{""beds"":2},{""beds"":3},{""beds"":2},{""beds"":1},{""beds"":1}]}";11;"2021-05-28 23:27:21"
"Arevalo-De la Cruz SRL";111;8176;"Hotel Andrés ";"Camiño Francisco Javier, 60, 50º C";"Cárdenas del Bages";85827;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2}]}";3;"2020-09-01 22:05:57"
"Santillán y Serrano";760;8177;"Apartamento Aitor park";"Plaça Carbajal, 86, Ático 1º";"Os Vera";53658;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2}]}";2;"2021-11-02 03:57:37"
"Montes y Pineda";508;8178;"Hostal Laia resort";"Camiño Luis, 89, Entre suelo 5º";"Ávila de las Torres";51224;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":2}]}";4;"2020-06-08 03:00:23"
"Galindo y Rojas";938;8179;"Casa rural Paula ";"Ruela Vásquez, 580, Bajo 4º";"Orellana del Pozo";98046;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":1},{""beds"":3}]}";9;"2020-12-08 00:05:15"
"Maldonado y Gámez";612;8180;"Villa Ana park";"Camiño Valdivia, 237, 4º C";"Vall Bañuelos de las Torres";46057;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1},{""beds"":1},{""beds"":2}]}";4;"2021-02-15 23:27:40"
"Alicea y Alcala";75;8181;"Casa rural Rocío park";"Plaça Dario, 138, 92º E";"As Rodrigo Baja";87386;ES;VILLA;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1},{""beds"":1},{""beds"":3},{""beds"":1}]}";9;"2020-11-15 16:24:44"
"Domínquez y Mateos e Hijos";475;8182;"Apartamento Marcos ";"Praza Álvaro, 70, 0º D";"Barajas del Vallès";88998;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":1}]}";5;"2020-08-30 12:50:25"
"Rueda-Sosa e Hijo";772;8183;"Hotel Guillem ";"Praza Cantú, 49, 6º F";"Ocasio del Mirador";15802;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":1}]}";4;"2020-01-21 00:39:13"
"Noriega de Mares";404;8184;"Apartamentos Rayan park";"Passeig Pascual, 9, 64º E";"Las Ledesma";88123;ES;VILLA;"{""living_rooms"":3,""bed_rooms"":[{""beds"":3},{""beds"":1},{""beds"":3},{""beds"":2},{""beds"":2}]}";11;"2020-11-01 13:52:14"
"Asociación Villagómez";447;8185;"Casa rural Ian park";"Avenida Joel, 59, 51º C";"Esquibel del Mirador";55974;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1}]}";2;"2020-09-13 04:54:16"
Vallejo-Zambrano;480;8186;"Casa rural Alex resort";"Passeig Zoe, 437, 56º B";"Os Cardona del Barco";03763;ES;VILLA;"{""living_rooms"":3,""bed_rooms"":[{""beds"":1},{""beds"":3},{""beds"":3},{""beds"":3},{""beds"":2},{""beds"":3}]}";17;"2021-09-28 03:11:48"
"Urías de Vanegas";15;8187;"Casa rural Olivia playa";"Paseo David, 9, 9º B";"San Alcaráz Medio";75049;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2}]}";2;"2020-06-14 10:32:14"
"Air Reyna";202;8188;"Apartamentos Antonio ";"Paseo Badillo, 580, 78º A";"Ulloa de la Sierra";11606;ES;VILLA;"{""living_rooms"":3,""bed_rooms"":[{""beds"":2},{""beds"":1},{""beds"":3},{""beds"":3}]}";9;"2021-05-01 04:59:27"
"Tamez y Canales e Hija";806;8189;"Hostal Adam playa";"Carrer Viera, 977, Bajos";"L' Crespo";91838;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":1}]}";3;"2020-11-02 09:56:40"
"Santamaría y Flores";201;8190;"Hotel Enrique ";"Plaza Espinosa, 83, 95º C";"El Guerrero";70879;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3},{""beds"":3}]}";6;"2020-04-09 01:32:20"
"Armas y Lira y Flia.";72;8191;"Villa Alicia ";"Travessera Montero, 756, 4º B";"Os Carranza";39356;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3},{""beds"":2}]}";7;"2020-01-01 09:33:49"
"Bravo, Matos y Barreto y Flia.";779;8192;"Casa rural Mara playa";"Ronda Marco, 368, 8º B";"El Salvador del Mirador";41221;ES;VILLA;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3},{""beds"":1},{""beds"":3},{""beds"":2}]}";14;"2021-11-10 01:20:32"
"Sancho-Mora SRL";337;8193;"Hotel Gael resort";"Camiño Elena, 71, 0º E";"La Valadez";82252;ES;VILLA;"{""living_rooms"":3,""bed_rooms"":[{""beds"":3},{""beds"":2},{""beds"":1},{""beds"":2}]}";10;"2021-07-19 15:26:41"
"Carreón de Barraza";579;8194;"Hotel David ";"Rúa Leo, 3, 0º F";"Los Reyes Baja";59683;ES;VILLA;"{""living_rooms"":3,""bed_rooms"":[{""beds"":3},{""beds"":1},{""beds"":2},{""beds"":2},{""beds"":3},{""beds"":1}]}";15;"2020-06-25 06:14:06"
"Corporación Romero e Hijo";269;8195;"Apartamento Bruno resort";"Rúa Mateo, 7, Bajos";"La Cuevas de San Pedro";01707;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1},{""beds"":2},{""beds"":3}]}";9;"2020-01-12 06:58:47"
"Viajes Ceja";930;8196;"Villa Guillem ";"Avenida Puga, 25, 8º B";"L' Munguía de Arriba";16154;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":1}]}";4;"2020-04-06 00:07:46"
"Dueñas-Baca y Asoc.";348;8197;"Apartamento Francisco resort";"Praza Guerrero, 65, 2º C";"Estrada del Puerto";67267;ES;VILLA;"{""living_rooms"":3,""bed_rooms"":[{""beds"":3},{""beds"":2},{""beds"":1}]}";8;"2019-11-19 10:27:49"
Concepción-Costa;635;8198;"Apartamentos Juan José resort";"Praza Iker, 9, 27º 7º";"Los Mares";33791;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3},{""beds"":3}]}";7;"2020-09-16 22:50:53"
"Pantoja de Rolón e Hijos";287;8199;"Casa rural Jorge ";"Camiño Gaytán, 78, 66º C";"Costa de San Pedro";47006;ES;VILLA;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1},{""beds"":1},{""beds"":1}]}";3;"2021-02-09 23:29:44"
"Asociación Arguello-Ornelas";583;8200;"Villa Fátima resort";"Ruela Noa, 81, 87º C";"El Archuleta";38669;ES;VILLA;"{""living_rooms"":3,""bed_rooms"":[{""beds"":1},{""beds"":1},{""beds"":3}]}";6;"2021-03-21 07:40:08"
"Empresa Salvador-Esparza";601;8201;"Hotel Adriana park";"Ronda Mateo, 259, 6º 9º";"Padrón Medio";20753;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2}]}";2;"2021-08-03 08:02:27"
"Empresa Vásquez SA";188;8202;"Apartamento María resort";"Travesía Daniel, 20, 4º E";"Villa Gaona del Mirador";84958;ES;VILLA;"{""living_rooms"":2,""bed_rooms"":[{""beds"":1},{""beds"":1},{""beds"":2},{""beds"":1},{""beds"":2},{""beds"":1}]}";9;"2020-09-24 15:04:12"
"Centro Sepúlveda y Asoc.";469;8203;"Apartamentos Marta park";"Ruela Sisneros, 4, 6º A";"Vall Mora de Arriba";22764;ES;VILLA;"{""living_rooms"":2,""bed_rooms"":[{""beds"":2},{""beds"":1},{""beds"":2}]}";7;"2021-08-27 06:35:32"
"Gestora Nieto SA";709;8204;"Villa María Pilar ";"Travessera Noa, 4, Ático 1º";"Os Zavala";19733;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":3},{""beds"":2}]}";8;"2021-06-24 18:06:55"
Montes-Serrano;593;8205;"Apartamento Lucas playa";"Camiño Yeray, 3, Bajos";"Santamaría del Mirador";08617;ES;VILLA;"{""living_rooms"":2,""bed_rooms"":[{""beds"":2},{""beds"":1},{""beds"":3},{""beds"":2},{""beds"":1},{""beds"":3}]}";15;"2020-11-15 08:26:20"
"Global Caballero";99;8206;"Hotel Yago park";"Camino Yeray, 574, 9º F";"Angulo de San Pedro";49346;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":3}]}";5;"2021-03-08 00:18:02"
"Nieves de Cadena SA";407;8207;"Villa Celia park";"Avinguda Ariadna, 903, 93º A";"Los Lorenzo";37758;ES;VILLA;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":2},{""beds"":3},{""beds"":1},{""beds"":3}]}";12;"2021-01-10 11:16:00"
Quintanilla-Mata;6;8208;"Hotel Irene park";"Plaça Yaiza, 252, 5º 0º";"Quintana del Mirador";52751;ES;VILLA;"{""living_rooms"":2,""bed_rooms"":[{""beds"":2},{""beds"":3},{""beds"":1},{""beds"":3},{""beds"":2}]}";11;"2021-08-30 00:03:22"
"Empresa Aguilar-Bonilla";551;8209;"Apartamentos Omar playa";"Camino Alma, 1, 8º C";"A Del Río Medio";66405;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":3},{""beds"":2}]}";11;"2019-12-07 01:33:36"
"Air Lebrón";952;8210;"Villa Gonzalo playa";"Travessera Celia, 579, 87º D";"Villa Carreón de Lemos";12564;ES;VILLA;"{""living_rooms"":3,""bed_rooms"":[{""beds"":2},{""beds"":1},{""beds"":3},{""beds"":3},{""beds"":3}]}";12;"2019-11-16 01:54:17"
"Empresa Pérez";93;8211;"Apartamentos Ander resort";"Camino Valladares, 711, 4º B";"Gaytán de Arriba";30045;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":1},{""beds"":2}]}";8;"2021-01-05 03:34:44"
Casanova-Peralta;555;8212;"Hotel Andrés playa";"Travessera Adrián, 248, 16º 8º";"Benítez Alta";17628;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3}]}";4;"2020-03-17 12:09:41"
"Centro Rojas e Hijo";280;8213;"Casa rural Claudia resort";"Carrer Gonzalo, 658, 94º F";"Villa Carrillo";97935;ES;VILLA;"{""living_rooms"":3,""bed_rooms"":[{""beds"":2},{""beds"":1},{""beds"":1},{""beds"":3}]}";8;"2020-06-02 14:56:29"
"Feliciano-Navas S. de H.";796;8214;"Hotel Alma park";"Travessera Eva, 15, 48º C";"Vall Vidal";30032;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":1}]}";3;"2021-04-08 14:10:16"
Alanis-Armas;18;8215;"Villa Óscar ";"Avenida Orosco, 57, 3º A";"As Benavides";63348;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1},{""beds"":2}]}";5;"2020-01-11 09:10:45"
"Palomino de Luis SRL";354;8216;"Villa Alicia resort";"Carrer Candela, 7, 01º B";"L' Briseño";83129;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1},{""beds"":1}]}";3;"2020-10-28 11:57:00"
"Blázquez y Morales";236;8217;"Apartamentos Salma playa";"Ruela Duarte, 2, 5º E";"Mota del Barco";14188;ES;VILLA;"{""living_rooms"":3,""bed_rooms"":[{""beds"":3},{""beds"":1},{""beds"":3}]}";9;"2019-12-25 10:22:33"
"Air Pons";706;8218;"Hostal Alonso resort";"Ronda Olivia, 5, Bajo 4º";"O Román";06378;ES;VILLA;"{""living_rooms"":3,""bed_rooms"":[{""beds"":1},{""beds"":2},{""beds"":2},{""beds"":3},{""beds"":1}]}";14;"2020-10-28 15:26:07"
"Asociación Duarte-Gil";880;8219;"Apartamentos Pol ";"Travessera Sierra, 11, 6º 3º";"Los Polanco";59678;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3},{""beds"":2}]}";6;"2020-06-16 09:13:54"
"Centro Puente";197;8220;"Villa Ana María park";"Plaza Ainhoa, 277, Entre suelo 5º";"Los Granado del Pozo";21208;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":3}]}";7;"2021-01-16 02:57:36"
"Vázquez-Becerra SRL";503;8221;"Apartamentos Gabriela ";"Avenida Llorente, 950, Bajo 4º";"A Valverde";02512;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1},{""beds"":1}]}";2;"2020-06-21 02:18:29"
"Tapia de Borrego";455;8222;"Hostal Ian resort";"Praza Guajardo, 87, 12º C";"O Esteve";94999;ES;VILLA;"{""living_rooms"":2,""bed_rooms"":[{""beds"":1},{""beds"":3},{""beds"":2},{""beds"":2},{""beds"":1},{""beds"":3}]}";17;"2020-06-04 23:56:19"
"Nieves de Cadena SA";407;8223;"Casa rural Izan playa";"Ronda Pau, 50, Bajo 3º";"Valadez de Lemos";64908;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1},{""beds"":1}]}";2;"2020-10-13 07:52:30"
"Franco de Armijo";150;8224;"Apartamento Marina ";"Praza Fernando, 208, 7º A";"Ríos del Vallès";38289;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1},{""beds"":1}]}";2;"2020-05-10 11:51:58"
"Centro Pedroza-Lorenzo";228;8225;"Casa rural Marc resort";"Camiño Oliver, 1, 11º B";"Niño de Ulla";62202;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":1}]}";5;"2020-05-13 03:53:01"
"Palomino de Lucio e Hijo";696;8226;"Villa Helena ";"Camino Noriega, 796, 4º 7º";"Os Valdivia";94192;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2}]}";2;"2020-09-05 22:03:40"
"Lucas-Delapaz y Flia.";493;8227;"Hotel Daniela resort";"Ronda Guillem, 3, 9º A";"Luna de San Pedro";36184;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1},{""beds"":2}]}";3;"2021-07-17 16:30:16"
"Romero y Canales y Asoc.";258;8228;"Casa rural Aitor resort";"Ronda Serrano, 7, 72º C";"Vall Requena de San Pedro";19138;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3}]}";5;"2021-02-24 22:45:10"
"Gestora Casanova";428;8229;"Hostal Héctor park";"Travesía Rosario, 91, 5º E";"Las Dueñas de la Sierra";57698;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3},{""beds"":2}]}";5;"2019-12-26 04:50:17"
Castro-Valentín;890;8230;"Hostal Irene resort";"Rúa Marcos, 561, Ático 7º";"A Pedraza del Barco";59489;ES;VILLA;"{""living_rooms"":2,""bed_rooms"":[{""beds"":3},{""beds"":3},{""beds"":3},{""beds"":2},{""beds"":1}]}";13;"2020-10-03 23:13:47"
"Cedillo y Marrero SA";471;8231;"Hotel Rayan park";"Camiño Riera, 95, 1º A";"Cisneros de Lemos";03384;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3},{""beds"":2}]}";6;"2019-12-05 20:21:23"
"Valentín de Santamaría e Hijos";241;8232;"Casa rural Verónica playa";"Plaza Rosa María, 3, Ático 0º";"Os Tamayo del Puerto";25705;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3},{""beds"":2}]}";5;"2020-03-08 18:44:48"
"Roldán-Zúñiga SRL";962;8233;"Hostal Gabriela playa";"Travessera Robles, 25, 0º D";"Los Blázquez";42221;ES;VILLA;"{""living_rooms"":3,""bed_rooms"":[{""beds"":1},{""beds"":3},{""beds"":2},{""beds"":3},{""beds"":2}]}";12;"2020-04-04 15:39:51"
"Corporación Arguello";24;8234;"Villa Noelia ";"Carrer Guillen, 373, 6º 8º";"El Esquivel";34660;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1},{""beds"":3},{""beds"":1}]}";7;"2020-11-26 10:23:33"
"Zayas y Alva";995;8235;"Apartamento Gloria playa";"Ronda Andreu, 8, 5º A";"Ruelas de Ulla";68478;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":3}]}";3;"2021-10-23 02:45:25"
"De la Fuente de Requena e Hijo";656;8236;"Apartamento Sofía ";"Plaza Marc, 5, 06º D";"Trejo del Pozo";67903;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":1}]}";5;"2020-06-17 03:21:42"
"Caraballo-Carranza e Hijo";990;8237;"Apartamentos Alejandra park";"Camino Aitor, 269, 41º F";"Los Colón del Mirador";19982;ES;VILLA;"{""living_rooms"":3,""bed_rooms"":[{""beds"":3},{""beds"":2},{""beds"":1}]}";9;"2020-12-11 23:44:00"
"Viajes Ceja";930;8238;"Hostal Malak park";"Paseo Carrero, 1, Bajo 7º";"Os Rosa del Barco";69543;ES;VILLA;"{""living_rooms"":3,""bed_rooms"":[{""beds"":2},{""beds"":2},{""beds"":3},{""beds"":2},{""beds"":1},{""beds"":1}]}";14;"2021-10-31 06:31:45"
"Corporación Cabán-Sandoval";171;8239;"Hotel Ian resort";"Rúa Saúl, 387, 08º 7º";"Los Méndez";82098;ES;HOUSE;"{""living_rooms"":1,""bed_rooms"":[{""beds"":2},{""beds"":1},{""beds"":3}]}";7;"2020-01-01 10:46:23"
"Venegas, Santos y Zaragoza SA";510;8240;"Hotel Yeray ";"Praza Granado, 55, 49º 0º";"Rosario del Bages";19959;ES;FLAT;"{""living_rooms"":1,""bed_rooms"":[{""beds"":1},{""beds"":2}]}";3;"2020-10-02 03:27:07"
"Salazar-Nájera e Hijo";819;8241;"Villa Sofía resort";"Paseo Jorge, 2, 55º F";"Las Partida de Ulla";19139;ES;VILLA;"{""living_rooms"":2,""bed_rooms"":[{""beds"":2},{""beds"":3},{""beds"":2},{""beds"":2},{""beds"":3},{""beds"":2}]}";16;"2020-10-23 17:12:57"
